age,balance,campaign,pdays,last_contact,poutcome_success
36,0,3,-1,293,0
27,1411,1,-1,289,0
58,1965,1,-1,245,0
39,8,1,-1,0,0
38,4644,2,-1,0,0
45,142,4,-1,104,0
47,3434,1,-1,132,0
45,1735,1,-1,154,0
39,1,2,-1,91,0
34,1161,5,334,212,0
47,-80,3,270,285,0
35,1178,2,183,217,0
46,68,3,-1,155,0
38,14,2,-1,190,0
40,0,7,-1,92,0
33,543,2,-1,195,0
50,1553,2,-1,110,0
49,413,2,-1,81,0
37,-204,1,-1,117,0
33,494,1,346,195,0
35,2971,2,95,103,1
44,728,11,-1,188,0
26,4130,2,-1,294,0
31,2153,3,172,191,0
42,250,16,-1,167,0
40,4,1,-1,132,0
28,1900,6,-1,187,0
30,2544,2,-1,223,0
27,-179,2,-1,187,0
55,379,3,219,175,0
54,1633,2,-1,138,0
26,766,2,-1,34,0
58,72,5,-1,91,0
27,4848,3,-1,118,0
31,35,1,-1,125,0
41,2123,2,-1,102,0
60,0,1,-1,119,0
44,0,1,-1,120,0
29,792,2,-1,188,0
57,271,4,-1,110,0
47,28,1,-1,125,0
44,54,2,-1,91,0
52,306,1,-1,294,0
60,2008,2,-1,103,0
34,-331,1,-1,193,0
32,91,2,351,187,0
28,0,1,-1,175,0
33,0,2,358,197,0
77,1385,4,-1,71,0
31,183,1,-1,216,0
46,179,4,436,293,0
57,-609,1,-1,120,0
32,283,2,-1,119,0
42,92,2,-1,111,0
21,3033,1,-1,196,0
29,291,9,-1,282,0
34,13204,2,-1,-2,0
44,0,7,-1,188,0
39,1601,2,-1,179,0
51,833,3,-1,110,0
57,478,1,84,202,0
34,-10,1,370,191,0
33,28,2,-1,286,0
57,458,3,-1,126,0
43,553,1,-1,191,0
35,24,1,-1,182,0
31,47,9,-1,183,0
49,23,2,-1,1,0
24,454,1,-1,156,0
44,14,1,-1,97,0
39,271,1,-1,224,0
27,-36,10,-1,130,0
31,8626,1,111,177,0
42,300,1,-1,-1,0
25,120,1,-1,168,0
33,2744,1,-1,-1,0
35,24,1,231,224,0
41,294,14,-1,82,0
60,6657,19,-1,112,0
36,122,7,-1,183,0
42,106,3,-1,194,0
35,-269,2,-1,168,0
46,358,2,-1,154,0
41,-378,1,253,286,0
42,1450,2,174,191,0
29,874,1,103,63,1
31,1023,1,-1,132,0
24,-10,1,-1,189,0
54,8295,2,119,47,1
33,80,2,-1,88,0
31,655,6,-1,282,0
32,723,27,-1,82,0
36,439,2,-1,173,0
23,1298,1,-1,127,0
23,2673,2,-1,166,0
36,38,2,335,189,0
26,81,3,-1,120,0
46,9326,1,-1,162,0
39,193,1,-1,187,0
30,327,2,-1,184,0
38,1390,4,-1,197,0
39,115,9,-1,85,0
58,12322,2,-1,169,0
31,744,3,-1,90,0
32,4024,1,-1,139,0
40,77,1,-1,196,0
32,0,1,-1,91,0
30,975,1,-1,176,0
61,4629,3,183,112,1
50,199,2,363,191,0
21,1596,1,93,84,0
32,116,1,-1,188,0
56,855,2,-1,166,0
39,113,2,-1,230,0
35,368,3,-1,186,0
47,3279,4,-1,89,0
32,557,2,253,287,0
38,46,4,-1,81,0
47,321,1,-1,137,0
51,440,5,-1,99,0
54,876,3,541,22,1
40,-1,1,-1,134,0
23,4545,1,114,54,0
29,2802,2,-1,137,0
39,0,7,-1,190,0
70,0,1,92,22,1
50,-353,1,175,0,0
54,515,2,-1,151,0
35,5007,1,112,97,0
42,2110,1,110,0,0
31,916,2,-1,130,0
58,0,5,-1,218,0
51,1594,1,-1,287,0
39,0,1,-1,197,0
44,7800,1,-1,-1,0
32,298,7,-1,173,0
38,196,2,-1,88,0
51,1194,1,186,0,0
46,599,2,-1,88,0
29,-233,1,-1,183,0
37,2505,3,-1,103,0
50,-298,8,-1,285,0
27,437,2,-1,172,0
30,8623,3,-1,224,0
61,5157,1,-1,250,0
54,0,1,-1,189,0
42,174,1,-1,191,0
59,153,3,-1,137,0
38,271,3,-1,225,0
55,1402,1,-1,1,0
59,444,1,-1,165,0
59,201,2,-1,0,0
41,107,17,-1,124,0
35,216,3,-1,1,0
51,2682,1,-1,153,0
39,391,4,-1,111,0
35,0,2,-1,82,0
24,-540,2,-1,195,0
27,15,1,-1,186,0
36,2944,8,-1,92,0
19,626,1,-1,217,0
41,875,6,-1,83,0
31,3701,3,-1,92,0
34,484,4,-1,193,0
45,236,2,-1,90,0
44,1431,2,-1,125,0
30,-177,1,345,188,0
37,250,1,-1,100,0
32,-283,2,349,184,0
27,451,1,-1,125,0
31,130,1,-1,197,0
39,208,1,240,293,0
40,879,3,-1,194,0
36,318,4,-1,96,0
36,2030,1,-1,182,0
40,3126,2,90,233,0
45,356,2,-1,99,0
46,0,1,167,-2,0
30,12,31,-1,110,0
39,451,1,-1,182,0
39,1143,6,-1,194,0
36,1165,4,-1,189,0
39,93,1,95,82,0
47,3285,5,-1,110,0
47,1073,3,-1,130,0
57,3495,3,-1,-1,0
29,673,3,-1,282,0
49,402,1,-1,183,0
63,0,2,-1,42,0
52,2901,2,-1,1,0
27,283,1,-1,123,0
31,0,12,-1,172,0
37,115,1,-1,195,0
35,507,2,-1,119,0
44,787,2,-1,172,0
43,0,3,-1,188,0
30,695,2,-1,219,0
62,243,1,280,297,1
36,1339,1,-1,130,0
41,-370,2,-1,194,0
28,0,3,-1,176,0
40,93,2,-1,189,0
34,16,1,-1,-2,0
31,1881,1,-1,-1,0
33,2764,1,-1,181,0
45,251,2,-1,91,0
48,1819,1,458,77,0
56,-155,1,-1,1,0
35,2201,1,-1,220,0
30,414,1,-1,202,0
31,0,2,-1,189,0
67,0,2,188,97,1
32,0,3,-1,293,0
53,513,3,-1,197,0
38,1221,7,-1,92,0
30,988,9,-1,258,0
40,262,1,-1,23,0
47,137,1,-1,159,0
55,148,3,-1,154,0
50,2790,2,-1,120,0
33,-274,2,329,215,0
49,228,2,93,76,1
41,647,1,-1,186,0
34,703,2,150,215,0
32,1743,1,261,231,0
42,-246,1,-1,195,0
31,-779,2,-1,174,0
44,0,5,-1,153,0
33,-84,3,-1,131,0
45,133,3,-1,-3,0
28,-7,2,-1,145,0
45,2185,4,-1,-1,0
36,130,1,-1,198,0
26,0,6,-1,123,0
38,393,3,-1,153,0
40,66,4,-1,97,0
30,2929,2,184,-3,0
36,743,1,-1,168,0
40,533,4,-1,286,0
31,937,3,-1,282,0
46,-49,23,-1,151,0
49,73,11,-1,113,0
34,822,1,-1,109,0
19,527,3,-1,75,0
46,0,12,-1,112,0
37,7785,2,-1,215,0
34,2656,1,-1,117,0
30,239,3,-1,195,0
37,-175,4,266,292,0
36,-1,3,-1,265,0
55,574,2,-1,293,0
32,0,3,-1,174,0
30,4787,1,167,0,0
45,1778,5,-1,173,0
38,573,7,-1,190,0
45,1678,2,-1,155,0
30,578,1,-1,167,0
43,848,2,-1,166,0
41,563,12,348,212,0
42,1079,6,-1,91,0
49,599,1,-1,98,0
36,421,2,334,212,0
53,37,9,-1,82,0
59,2432,2,-1,160,0
44,-612,1,-1,110,0
45,5461,2,-1,-2,0
53,1815,6,-1,112,0
36,52,1,95,72,1
32,102,11,-1,181,0
35,1830,2,-1,35,0
54,925,1,-1,286,0
52,1177,1,-1,173,0
60,3570,2,-1,113,0
77,2123,4,-1,287,0
44,1791,1,182,98,1
34,26575,6,168,197,0
43,473,3,211,288,0
30,537,2,-1,119,0
58,5431,3,374,187,0
43,34,3,-1,194,0
49,64,1,-1,160,0
35,77,3,-1,176,0
35,2830,12,-1,151,0
46,4000,3,-1,111,0
45,0,3,-1,196,0
60,1369,2,-1,294,0
35,0,1,62,56,0
54,2587,2,-1,169,0
32,191,4,-1,133,0
87,6746,1,-1,28,0
29,1413,4,-1,124,0
39,0,7,-1,-3,0
31,1144,2,367,194,0
33,706,1,322,225,0
42,1007,1,-1,166,0
35,341,2,-1,287,0
34,869,1,-1,79,0
59,283,1,-1,1,0
49,278,6,-1,126,0
56,237,4,-1,132,0
32,210,2,-1,125,0
31,302,1,357,288,1
33,751,1,-1,0,0
48,164,2,-1,190,0
31,0,2,-1,92,0
31,0,2,-1,90,0
34,145,2,-1,119,0
42,685,4,-1,172,0
36,255,6,95,85,1
38,61,1,-1,174,0
32,187,3,-1,144,0
41,0,3,426,203,0
33,1,2,-1,294,0
29,0,3,-1,126,0
57,396,2,-1,98,0
54,714,1,-1,197,0
52,2072,1,-1,131,0
34,1778,1,162,14,0
50,706,4,-1,104,0
40,641,6,-1,125,0
43,960,2,-1,187,0
59,6108,2,-1,124,0
53,2693,1,-1,-3,0
35,670,18,-1,113,0
49,2405,8,-1,118,0
32,4393,3,-1,83,0
28,4985,2,-1,82,0
56,359,4,-1,165,0
27,-132,1,-1,167,0
29,246,14,-1,209,0
57,1832,2,-1,16,0
32,-32,1,185,293,0
40,397,1,-1,162,0
43,0,3,-1,176,0
28,822,18,-1,165,0
39,2077,21,-1,110,0
34,1703,5,-1,119,0
58,13189,2,-1,104,0
58,928,3,-1,126,0
54,284,4,-1,97,0
60,1720,5,-1,104,0
53,257,2,-1,197,0
41,767,1,-1,196,0
43,181,1,-1,294,0
34,243,4,-1,292,0
49,1946,1,-1,125,0
39,481,3,357,189,0
51,1779,2,-1,187,0
29,-271,1,-1,167,0
29,222,1,250,288,0
30,-172,4,329,215,0
33,879,1,-1,194,0
36,279,6,-1,186,0
53,-223,1,-1,151,0
30,0,1,-1,131,0
27,0,1,-1,285,0
39,3583,2,-1,166,0
56,351,4,-1,190,0
46,250,6,-1,92,0
31,0,4,-1,81,0
35,1859,1,267,225,0
36,79,2,-1,174,0
42,147,21,-1,168,0
30,4082,1,459,157,0
44,1788,2,-1,105,0
48,414,2,-1,120,0
35,855,1,300,190,1
35,289,10,-1,99,0
44,1109,4,-1,112,0
35,4,1,-1,172,0
43,2968,4,-1,151,0
26,8,1,-1,118,0
28,565,2,-1,130,0
44,3945,1,-1,294,0
54,551,1,263,215,0
56,9367,2,101,97,1
40,746,1,262,289,0
30,459,1,-1,215,0
41,985,2,391,141,1
55,462,1,332,212,0
40,832,1,-1,173,0
25,425,1,-1,175,0
58,26254,1,31,-3,0
30,1825,1,-1,193,0
33,-625,1,-1,187,0
43,311,1,-1,165,0
80,594,2,-1,192,0
25,55,1,-1,193,0
42,827,3,-1,85,0
56,379,5,-1,97,0
59,0,2,-1,154,0
57,926,3,-1,154,0
42,1608,21,-1,82,0
34,8132,1,-1,182,0
57,0,2,-1,162,0
52,0,4,-1,92,0
50,1790,3,-1,285,0
34,2093,6,-1,102,0
31,730,6,-1,83,0
41,631,3,-1,167,0
60,808,3,-1,92,0
43,-127,2,-1,104,0
32,916,2,-1,186,0
28,2919,3,-1,127,0
42,2636,2,151,1,0
39,104,6,-1,179,0
56,39,2,347,194,0
56,1866,1,-1,48,0
39,224,2,-1,90,0
56,9367,2,-1,198,0
41,1588,8,-1,151,0
51,3122,2,-1,172,0
47,289,1,-1,286,0
23,0,2,-1,258,0
37,590,1,343,215,0
41,406,1,-1,193,0
32,-1161,5,-1,292,0
47,799,4,-1,85,0
41,445,1,267,215,0
45,246,1,-1,188,0
53,-163,2,343,215,0
29,-62,1,-1,116,0
35,1455,6,-1,187,0
32,261,5,-1,282,0
28,22,2,-1,188,0
30,248,1,-1,189,0
35,565,1,-1,172,0
31,9911,1,-1,-2,0
27,512,1,-1,183,0
39,93,2,331,189,0
52,106,4,-1,98,0
30,2567,4,-1,153,0
35,347,1,-1,151,0
29,1445,2,143,206,1
39,351,3,-1,182,0
46,-119,2,297,187,0
31,9421,1,-1,-7,0
31,125,1,350,188,0
38,14058,20,-1,124,0
46,-179,1,214,289,0
31,342,2,-1,172,0
55,1101,3,-1,153,0
30,26,2,-1,90,0
41,1757,13,-1,84,0
41,1428,1,-1,194,0
33,268,1,-1,91,0
49,0,8,-1,125,0
39,504,1,-1,190,0
54,3002,4,-1,97,0
30,673,2,-1,182,0
31,933,1,-1,132,0
48,666,6,-1,134,0
68,2820,2,-1,82,0
51,216,3,274,215,0
44,2756,4,-1,233,0
54,3782,4,-1,172,0
27,0,6,-1,120,0
53,232,2,-1,154,0
20,67,1,-1,183,0
40,13,1,-1,137,0
57,42,4,-1,81,0
30,4145,1,-1,123,0
58,747,1,-1,189,0
28,1103,11,-1,167,0
50,1537,6,-1,154,0
51,2455,1,-1,120,0
48,1009,5,256,282,0
39,651,3,-1,119,0
33,1190,2,252,215,0
33,6138,1,183,-1,0
50,-5,1,8,286,0
37,2120,3,175,187,0
37,1523,2,-1,134,0
37,-54,6,-1,131,0
33,48,5,-1,-1,0
32,1247,3,-1,179,0
49,14440,1,-1,-3,0
45,385,16,-1,110,0
37,2074,2,-1,92,0
29,1,1,-1,196,0
38,-272,2,-1,154,0
33,212,1,-1,315,0
30,0,1,-1,120,0
46,14,1,-1,134,0
40,178,2,-1,130,0
25,116,4,-1,162,0
32,131,1,183,149,1
47,1375,2,-1,169,0
38,0,1,-1,202,0
38,535,2,-1,287,0
79,1910,2,-1,267,0
57,641,4,-1,292,0
36,147,1,-1,116,0
31,1243,1,-1,181,0
46,196,2,-1,188,0
37,2240,1,-1,182,0
38,2674,2,-1,152,0
37,-83,4,-1,184,0
32,0,2,-1,195,0
42,294,1,-1,84,0
55,361,2,-1,-2,0
44,363,2,-1,166,0
39,2612,4,-1,174,0
31,-159,1,-1,-3,0
53,65,2,-1,85,0
34,1273,2,-1,99,0
25,1028,2,-1,101,0
58,528,3,-1,98,0
39,223,2,-1,190,0
32,356,6,-1,83,0
29,-753,1,-1,179,0
46,3914,1,-1,202,0
33,0,6,-1,-3,0
52,-63,4,-1,176,0
35,561,1,-1,119,0
46,177,1,-1,0,0
58,1547,4,-1,105,0
34,-45,4,-1,120,0
31,2827,3,-1,194,0
53,1301,1,-1,173,0
43,511,7,-1,111,0
45,528,7,-1,188,0
34,42,2,-1,195,0
32,799,6,-1,118,0
47,1111,4,-1,151,0
54,3859,3,-1,-2,0
39,220,2,-1,194,0
43,620,4,-1,189,0
44,3603,1,-1,0,0
67,2812,1,-1,104,0
51,0,1,300,195,0
47,302,3,-1,151,0
44,1058,3,-1,252,0
42,97,2,-1,131,0
40,7711,5,135,-2,0
30,613,1,-1,48,0
34,391,8,-1,83,0
37,490,1,-1,172,0
34,1831,2,-1,182,0
57,3625,3,-1,188,0
33,1345,1,262,293,0
65,5251,5,-1,218,0
51,71,2,-1,96,0
55,816,3,-1,0,0
43,953,2,-1,287,0
47,1710,2,-1,125,0
41,1354,2,-1,198,0
28,2335,1,-1,189,0
38,2357,1,-1,120,0
43,143,2,-1,91,0
35,-402,1,-1,215,0
32,-413,2,-1,97,0
36,179,1,-1,162,0
53,139,17,-1,91,0
36,812,2,-1,289,0
39,2208,2,-1,180,0
31,3322,2,-1,96,0
33,2907,1,-1,102,0
30,604,1,-1,289,0
56,33,2,-1,91,0
32,-24,4,-1,190,0
33,892,1,-1,181,0
40,0,2,200,23,0
30,370,1,-1,187,0
56,4623,1,192,266,1
39,94,3,-1,118,0
51,3073,1,-1,159,0
55,393,1,-1,177,0
34,1363,1,93,48,0
35,0,12,-1,112,0
39,394,2,-1,112,0
30,330,1,80,138,1
46,1267,2,-1,0,0
49,87,2,-1,188,0
29,1331,1,-1,188,0
45,4971,9,-1,92,0
50,370,6,-1,84,0
46,6879,2,118,3,0
43,-465,1,-1,118,0
57,4046,1,-1,166,0
36,317,2,266,292,0
33,2583,1,-1,285,0
59,1914,3,-1,134,0
56,16873,1,-1,42,0
32,41,1,338,195,0
42,292,3,-1,191,0
47,583,1,258,289,0
27,3415,3,184,40,1
48,2537,6,-1,84,0
42,27696,2,89,190,1
53,109,1,-1,169,0
37,10465,6,-1,154,0
34,3167,1,-1,-3,0
46,1660,1,-1,196,0
53,1347,2,-1,166,0
35,1095,2,-1,-1,0
27,522,1,-1,156,0
57,502,3,-1,195,0
60,615,1,-1,293,0
47,2354,1,-1,187,0
35,0,1,-1,130,0
46,589,2,-1,293,0
28,419,2,-1,174,0
32,272,2,-1,42,0
32,358,1,-1,176,0
23,157,1,-1,196,0
42,4617,2,-1,110,0
59,1250,2,-1,130,0
41,14,3,-1,188,0
58,6711,3,-1,155,0
37,230,2,272,289,0
34,673,1,260,293,0
36,3254,3,-1,174,0
34,229,2,-1,88,0
33,480,2,-1,0,0
46,16,1,-1,196,0
20,2764,2,-1,173,0
43,3917,2,93,168,1
50,216,3,-1,124,0
30,-68,1,-1,131,0
29,3290,1,291,240,1
33,1128,2,-1,194,0
47,-213,1,-1,176,0
28,290,1,-1,184,0
27,416,1,-1,93,0
44,5078,5,-1,151,0
32,26,1,-1,116,0
33,1097,4,-1,104,0
31,-446,4,-1,91,0
56,14344,1,-1,286,0
43,117,1,370,188,0
31,481,2,-1,181,0
44,2400,1,-1,187,0
56,689,2,-1,110,0
57,124,1,287,191,0
38,124,13,-1,182,0
27,6492,6,-1,285,0
29,293,2,-1,174,0
57,0,7,-1,193,0
31,0,5,-1,112,0
53,876,3,-1,127,0
56,25,1,-1,183,0
53,156,4,-1,195,0
35,-701,3,-1,195,0
60,2131,6,-1,131,0
44,0,2,-1,188,0
35,1256,7,-1,88,0
39,2715,3,-1,169,0
33,35,4,-1,103,0
36,90,5,-1,190,0
36,-11,2,-1,166,0
39,4101,2,264,273,0
57,1172,1,-1,-2,0
29,559,4,-1,184,0
52,0,4,-1,83,0
32,2218,2,-1,196,0
36,-125,2,-1,285,0
57,0,2,-1,97,0
33,3406,1,-1,-3,0
28,967,1,334,212,0
47,334,1,326,237,0
33,346,7,354,197,0
48,0,1,-1,194,0
40,672,2,-1,197,0
43,377,5,-1,151,0
47,337,5,-1,111,0
28,1285,2,2,292,0
48,2519,5,-1,88,0
36,279,1,-1,120,0
32,104,3,-1,116,0
39,171,1,353,194,0
32,82,4,-1,113,0
30,0,1,-1,189,0
29,48,1,-1,118,0
31,919,2,-1,184,0
28,1277,1,-1,237,0
52,-209,1,-1,179,0
25,579,4,-1,174,0
46,8873,2,-1,117,0
35,2040,1,157,-3,0
32,143,1,-1,184,0
48,343,1,-1,152,0
30,0,5,-1,99,0
32,3818,4,-1,92,0
50,2061,2,244,293,0
50,-54,2,292,189,0
48,4037,1,-1,165,0
41,911,2,-1,104,0
39,64,2,98,6,0
45,369,2,-1,183,0
57,65,1,-1,132,0
37,1448,2,-1,130,0
64,2645,2,-1,288,0
38,137,22,-1,110,0
38,626,4,-1,169,0
35,103,1,-1,120,0
35,0,3,-1,111,0
50,8583,1,-1,-1,0
46,91,1,356,196,0
45,1291,17,-1,82,0
33,3404,2,171,-2,0
45,54,3,-1,189,0
43,132,2,71,175,1
42,3718,2,-1,104,0
44,-1,5,-1,126,0
25,154,2,-1,175,0
38,2299,1,-1,118,0
46,0,1,-1,289,0
32,470,2,-1,91,0
40,1082,1,-1,287,0
25,2096,2,-1,168,0
30,-134,1,-1,134,0
31,254,8,-1,92,0
42,1563,2,364,188,0
34,1,1,-1,132,0
34,1134,1,329,215,0
40,4,1,-1,195,0
32,0,5,-1,113,0
58,7429,1,-1,-2,0
29,2269,1,346,212,0
40,242,2,-1,196,0
35,35368,1,-1,181,0
40,1380,1,-1,183,0
51,91,2,-1,193,0
50,37,4,-1,105,0
39,745,1,-1,102,0
33,0,1,-1,-2,0
26,38,1,294,190,0
55,332,2,-1,194,0
34,105,2,171,195,0
30,1539,9,-1,175,0
37,298,5,-1,83,0
31,119,1,-1,134,0
53,736,1,-1,182,0
42,665,1,332,216,0
56,1297,1,-1,186,0
36,133,1,-1,193,0
56,1854,1,342,195,0
26,685,1,-1,286,0
42,-581,1,370,189,0
46,281,1,-1,196,0
59,96,1,-1,133,0
34,-231,8,-1,189,0
41,733,1,335,195,0
41,3216,3,-1,162,0
49,-2604,1,-1,0,0
27,1972,1,-1,226,0
22,47,2,-1,96,0
47,510,3,-1,191,0
44,292,4,-1,110,0
46,2295,1,-1,160,0
33,514,1,-1,215,0
54,324,1,-1,189,0
50,-1455,1,-1,285,0
33,456,1,-1,7,0
59,1881,2,-1,-1,0
43,626,1,167,294,0
26,539,2,-1,169,0
33,1769,1,182,0,0
34,157,2,-1,130,0
40,1325,2,-1,160,0
32,243,1,-1,196,0
39,2610,5,-1,165,0
27,372,2,-1,116,0
51,-15,2,-1,116,0
48,1147,1,64,105,1
48,0,15,-1,84,0
43,8167,2,184,-1,0
43,545,1,-1,-3,0
32,586,4,-1,-1,0
29,2753,1,-1,202,0
67,491,1,-1,285,0
57,215,9,-1,118,0
33,1553,8,-1,175,0
52,17,2,-1,173,0
53,465,3,-1,190,0
41,230,3,-1,282,0
40,196,1,-1,-2,0
41,2399,2,351,187,0
31,247,1,-1,169,0
39,0,11,-1,151,0
34,-52,1,-1,97,0
26,-164,2,-1,174,0
62,1625,1,-1,209,0
36,1806,6,-1,191,0
22,1925,1,-1,198,0
32,4887,3,-1,215,0
34,1581,11,-1,182,0
35,-12,4,-1,110,0
59,4295,3,-1,112,0
41,65,2,-1,196,0
32,2059,2,-1,287,0
40,105,1,-1,132,0
40,640,2,-1,194,0
54,11246,2,-1,-1,0
38,34,1,-1,168,0
53,320,1,-1,132,0
50,2971,2,-1,162,0
35,1,8,-1,113,0
40,0,2,-1,182,0
73,739,1,-1,68,0
30,1596,2,-1,91,0
42,321,3,-1,188,0
32,-417,5,-1,172,0
27,671,1,-1,293,0
30,-68,2,-1,116,0
40,1293,3,105,63,1
33,8004,3,-1,-1,0
37,-59,1,-1,119,0
43,1050,11,-1,123,0
32,1076,3,-1,126,0
52,117,3,186,265,1
46,294,1,-1,124,0
35,361,2,-1,99,0
34,46,5,-1,91,0
36,4438,1,-1,182,0
59,625,1,-1,132,0
29,0,28,-1,110,0
60,374,2,-1,91,0
40,2310,1,294,224,0
45,293,2,-1,117,0
34,1387,1,-1,202,0
57,1458,5,-1,198,0
57,3545,2,-1,188,0
27,4909,3,-1,124,0
49,141,1,-1,104,0
41,322,1,324,195,0
30,631,2,-1,-1,0
45,1,1,-1,-1,0
45,0,2,208,289,0
24,382,2,-1,202,0
61,0,1,-1,289,0
34,-199,10,-1,119,0
30,906,7,-1,181,0
34,2764,1,357,189,0
45,1411,3,-1,174,0
42,0,2,-1,151,0
35,1473,3,-1,190,0
55,-612,2,-1,84,0
29,1779,1,-1,167,0
32,-59,1,-1,137,0
49,366,3,-1,172,0
59,0,4,-1,113,0
31,69,2,-1,90,0
54,1561,3,186,177,0
34,486,1,-1,175,0
31,2,2,-1,182,0
44,5181,7,-1,110,0
58,1667,1,-1,196,0
26,784,2,358,197,0
56,16432,2,189,272,0
35,-587,1,-1,176,0
28,231,2,-1,116,0
50,92,1,-1,134,0
26,-132,1,-1,194,0
42,-321,2,-1,294,0
58,1617,4,274,286,0
53,0,1,-1,166,0
37,6,2,-1,190,0
32,130,2,-1,145,0
35,3507,2,-1,194,0
42,61,1,-1,179,0
38,637,2,343,194,0
55,76,1,-1,105,0
41,552,1,-1,190,0
25,-107,1,-1,188,0
43,25,1,-1,-1,0
53,472,1,-1,151,0
39,-1026,2,-1,176,0
25,127,2,-1,184,0
50,-398,1,-1,120,0
37,132,5,253,286,0
54,2452,3,-1,173,0
29,3986,2,-1,193,0
33,5437,1,98,100,1
32,3469,2,-1,103,0
32,64,2,-1,195,0
46,2121,1,-1,188,0
38,0,2,-1,-2,0
36,263,2,337,215,0
52,0,1,-1,287,0
44,275,1,-1,1,0
33,234,1,370,231,0
25,6400,1,-1,103,0
32,376,2,178,189,0
26,685,2,-1,176,0
32,12198,1,-1,184,0
35,3888,5,-1,176,0
44,-54,1,-1,176,0
37,0,1,-1,117,0
51,-895,5,-1,212,0
33,3140,5,-1,-3,0
41,1483,1,-1,189,0
40,637,1,-1,188,0
46,2019,1,-1,194,0
33,796,1,-1,226,0
36,719,1,-1,189,0
47,762,3,-1,173,0
35,321,1,-1,193,0
55,2430,2,-1,103,0
35,44,2,-1,215,0
21,2265,4,99,175,1
42,5455,4,-1,99,0
59,0,3,-1,195,0
26,1274,2,-1,293,0
49,50,2,-1,84,0
32,249,1,-1,169,0
32,8859,1,-1,-2,0
25,787,1,-1,193,0
25,640,2,-1,189,0
37,0,1,-1,125,0
73,519,3,133,265,1
42,3445,3,-1,-1,0
36,690,2,-1,179,0
53,0,2,-1,84,0
38,-220,2,-1,175,0
46,716,2,-1,104,0
32,1660,1,-1,182,0
30,311,4,-1,166,0
61,175,2,183,287,1
31,5058,1,-1,182,0
37,410,3,-1,103,0
20,-322,4,-1,151,0
33,15,2,-1,89,0
36,-679,1,-1,288,0
39,397,6,-1,131,0
31,399,1,-1,196,0
33,1011,4,-1,190,0
22,897,4,89,198,1
52,204,2,-1,103,0
51,657,2,-1,229,0
34,1483,1,-1,-3,0
33,-1,2,-1,-3,0
28,404,2,367,184,0
58,169,1,92,97,1
70,853,1,-1,217,0
39,0,10,-1,187,0
34,252,1,-1,196,0
36,4280,6,-1,152,0
55,697,1,-1,187,0
51,630,1,-1,197,0
38,1354,3,130,163,0
28,-76,2,-1,127,0
38,-390,1,-1,197,0
31,7567,2,-1,99,0
53,989,1,-1,197,0
48,157,1,-1,196,0
32,-575,6,346,188,0
32,658,1,-1,236,0
53,901,2,-1,292,0
57,5313,1,-1,168,0
32,53,1,169,196,0
34,66,2,-1,91,0
56,0,1,-1,173,0
37,43,2,264,212,0
55,159,1,-1,82,0
36,278,2,-1,194,0
45,-158,2,-1,190,0
27,677,8,-1,110,0
54,40,2,-1,123,0
41,4717,2,-1,-1,0
30,916,2,-1,-41,0
41,236,1,356,191,0
48,750,6,-1,184,0
40,5811,1,-1,0,0
40,591,6,-1,96,0
39,530,1,-1,196,0
50,1047,5,-1,-3,0
31,48,4,-1,113,0
45,0,2,472,105,1
46,-582,4,354,197,0
54,171,8,-1,127,0
65,2173,4,276,307,0
31,425,2,-1,191,0
57,162,2,-1,196,0
46,44,9,-1,131,0
37,1508,2,-1,165,0
42,-404,1,-1,131,0
60,1524,1,-1,153,0
38,933,2,-1,151,0
52,911,2,-1,151,0
33,1150,2,-1,190,0
56,-40,1,368,187,0
33,383,1,-1,132,0
29,363,1,-1,187,0
57,1143,3,-1,134,0
29,0,2,-1,175,0
57,1566,4,-1,174,0
28,762,3,-1,61,0
47,27,4,-1,98,0
37,1207,2,138,226,1
53,1925,1,-1,-1,0
35,-759,2,-1,110,0
34,705,1,-1,230,0
52,214,3,-1,81,0
64,466,1,-1,31,0
40,-310,2,363,176,0
43,68,1,-1,187,0
38,5338,1,-1,-1,0
27,132,1,-1,127,0
46,1263,2,-1,-3,0
74,2308,2,535,63,1
32,291,6,-1,144,0
34,-304,2,-1,174,0
45,3,1,-1,154,0
37,1123,1,-1,174,0
56,382,1,-1,212,0
34,72,2,-1,176,0
30,3068,2,-1,184,0
49,-129,1,-1,194,0
36,0,4,-1,82,0
32,0,2,-1,91,0
43,3549,5,-1,187,0
29,111,11,-1,196,0
29,316,1,-1,175,0
25,760,3,89,175,0
33,658,1,173,220,1
37,77,1,-1,-3,0
37,1339,6,173,189,0
39,24,4,-1,294,0
35,319,1,-1,194,0
34,1268,3,-1,187,0
33,167,2,-1,89,0
44,2185,1,-1,186,0
41,446,1,186,0,1
34,1612,22,-1,83,0
82,1381,1,-1,22,0
31,-256,1,365,187,0
33,263,1,102,96,0
40,943,3,-1,287,0
36,-327,1,-1,179,0
55,298,3,-1,194,0
27,5850,3,-1,110,0
56,1032,4,-1,112,0
47,3531,6,-1,134,0
37,176,2,347,197,0
27,-588,2,-1,189,0
45,248,2,-1,125,0
56,463,2,-1,176,0
37,865,1,-1,132,0
36,-253,1,-1,218,0
26,531,1,-1,285,0
31,368,5,361,197,0
61,399,1,-1,84,0
31,5205,2,-1,162,0
37,-170,1,-1,174,0
38,1839,2,-1,179,0
28,293,3,-1,187,0
37,341,3,182,97,1
